2,4,8,-2.005319204918953e-06
2,4,9,0.00019193437782690447
2,8,0,3.194790239386723e-06
2,8,1,-1.2877396666940464e-08
2,8,2,-8.383953962407548e-06
2,8,3,-3.5009592239109852e-06
2,8,4,-2.005319204918953e-06
2,8,8,1.4055593435908216e-08
2,8,9,-1.3452978331287655e-06
2,9,0,-0.00030578178046668665
2,9,1,1.2325295201066827e-06
2,9,2,0.0008024502949739314
2,9,3,0.00033508601961744787
2,9,4,0.00019193437782690447
2,9,8,-1.3452978331287655e-06
2,9,9,0.00012876199557660355
3,0,0,0.0006311982161966587
3,0,1,0.00034574753579449404
3,0,2,-0.0007418999480810532
3,0,3,-0.001776671652426604
3,0,4,-0.00017430303982081077
3,0,8,-0.000354066530641108
3,0,9,-5.698154888994138e-05
3,1,0,0.00034574753579449404
3,1,1,0.0001893879853277661
3,1,2,-0.0004063859375280108
3,1,3,-0.0009731964222646701
3,1,4,-9.547689608926038e-05
3,1,8,-0.00019394482958793384
3,1,9,-3.12124299608485e-05
3,2,0,-0.0007418999480810532
3,2,1,-0.0004063859375280108
3,2,2,0.0008720169335700082
3,2,3,0.0020882704875732723
3,2,4,0.00020487291135363287
3,2,8,0.00041616394653757124
3,2,9,6.697517052211416e-05
3,3,0,-0.001776671652426604
3,3,1,-0.0009731964222646701
3,3,2,0.0020882704875732723
3,3,3,0.005000904754700395
3,3,4,0.0004906212689373872
3,3,8,0.0009966123983263912
3,3,9,0.00016038939912431163
3,4,0,-0.00017430303982081077
3,4,1,-9.547689608926038e-05
3,4,2,0.00020487291135363287
3,4,3,0.0004906212689373872
3,4,4,4.81331361705074e-05
3,4,8,9.77741555757585e-05
3,4,9,1.573524279751839e-05
3,8,0,-0.000354066530641108
3,8,1,-0.00019394482958793384
3,8,2,0.00041616394653757124
3,8,3,0.0009966123983263912
3,8,4,9.77741555757585e-05
3,8,8,0.00019861131559530896
3,8,9,3.196342893296823e-05
3,9,0,-5.698154888994138e-05
3,9,1,-3.12124299608485e-05
3,9,2,6.697517052211416e-05
3,9,3,0.00016038939912431163
3,9,4,1.573524279751839e-05
3,9,8,3.196342893296823e-05
3,9,9,5.144021054845888e-06
4,0,0,0.00011666763389278521
4,0,1,4.807794766022771e-06
4,0,2,-0.00018269813534614964
4,0,3,-7.493716773972932e-05
4,0,4,-0.0007638348807524288
4,0,8,-5.558423192473964e-06
4,0,9,-0.0007058698890562168
4,1,0,4.807794766022771e-06
4,1,1,1.9812599039625657e-07
4,1,2,-7.528867343676e-06
4,1,3,-3.0881103080459492e-06
4,1,4,-3.147712196822271e-05
4,1,8,-2.2905888326041137e-07
4,1,9,-2.9088423625838347e-05
4,2,0,-0.00018269813534614964
4,2,1,-7.528867343676e-06
4,2,2,0.00028609998801924926
4,2,3,0.00011734943409199316
4,2,4,0.0011961432984409503
4,2,8,8.704329717212044e-06
4,2,9,0.0011053718004264705
4,3,0,-7.493716773972932e-05
4,3,1,-3.0881103080459492e-06
4,3,2,0.00011734943409199316
4,3,3,4.813313617050734e-05
4,3,4,0.000490621268937388
4,3,8,3.570248896327208e-06
4,3,9,0.00045338958641468553
4,4,0,-0.0007638348807524288
4,4,1,-3.147712196822271e-05
4,4,2,0.0011961432984409503
4,4,3,0.000490621268937388
4,4,4,0.005000904754700417
4,4,8,3.639156272164222e-05
4,4,9,0.004621402050799008
4,8,0,-5.558423192473964e-06
4,8,1,-2.2905888326041137e-07
4,8,2,8.704329717212044e-06
4,8,3,3.570248896327208e-06
4,8,4,3.639156272164222e-05
4,8,8,2.648212478108985e-07
4,8,9,3.362992315250623e-05
4,9,0,-0.0007058698890562168
4,9,1,-2.9088423625838347e-05
4,9,2,0.0011053718004264705
4,9,3,0.00045338958641468553
4,9,4,0.004621402050799008
4,9,8,3.362992315250623e-05
4,9,9,0.004270698596100078
8,1,1,0.003676765390090659
8,1,2,7.188819060341745e-06
8,1,3,-0.0008545450317339659
8,1,4,-3.1203935625361976e-05
8,1,8,-0.004288024431043073
8,2,1,7.188819060341745e-06
8,2,2,1.4055593435908218e-08
8,2,3,-1.6708081588795644e-06
8,2,4,-6.100999747926475e-08
8,2,8,-8.383953962407548e-06
8,3,1,-0.0008545450317339659
8,3,2,-1.6708081588795644e-06
8,3,3,0.00019861131559530888
8,3,4,7.252344202071072e-06
8,3,8,0.000996612398326392
8,4,1,-3.1203935625361976e-05
8,4,2,-6.100999747926475e-08
8,4,3,7.252344202071072e-06
8,4,4,2.6482124781089877e-07
8,4,8,3.6391562721642196e-05
8,8,1,-0.004288024431043073
8,8,2,-8.383953962407548e-06
8,8,3,0.000996612398326392
8,8,4,3.6391562721642196e-05
8,8,8,0.005000904754700406
9,0,0,9.104535115392432e-05
9,0,2,0.00010827363992473848
9,0,3,2.1641146071352688e-05
9,0,4,0.0006235601441356747
9,0,9,0.0006747659812698239
9,2,0,0.00010827363992473848
9,2,2,0.00012876199557660358
9,2,3,2.573624712948688e-05
9,2,4,0.0007415549027145905
9,2,9,0.0008024502949739314
9,3,0,2.1641146071352688e-05
9,3,2,2.573624712948688e-05
9,3,3,5.144021054845886e-06
9,3,4,0.00014821795942880736
9,3,9,0.0001603893991243118
9,4,0,0.0006235601441356747
9,4,2,0.0007415549027145905
9,4,3,0.00014821795942880736
9,4,4,0.0042706985961000815
9,4,9,0.004621402050799005
9,9,0,0.0006747659812698239
9,9,2,0.0008024502949739314
9,9,3,0.0001603893991243118
9,9,4,0.004621402050799005
9,9,9,0.005000904754700406
