symbol,expiry,strike,right,days_to_expiry,price,bid,ask,volume,open_interest,implied_volatility,delta,gamma,theta,vega,underlying_price,timestamp
SPY,2025-04-17,530.0,C,29,34.94,0.0,0.0,34.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.341598
SPY,2025-04-17,531.0,C,29,38.51,0.0,0.0,6.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.341632
SPY,2025-04-17,532.0,C,29,31.44,0.0,0.0,,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.341665
SPY,2025-04-17,533.0,C,29,32.62,0.0,0.0,1.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.341699
SPY,2025-04-17,534.0,C,29,38.56,0.0,0.0,12.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.341733
SPY,2025-04-17,535.0,C,29,30.78,0.0,0.0,364.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.341766
SPY,2025-04-17,536.0,C,29,30.57,0.0,0.0,40.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.341800
SPY,2025-04-17,537.0,C,29,32.06,0.0,0.0,2.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.341833
SPY,2025-04-17,538.0,C,29,28.62,0.0,0.0,6.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.341867
SPY,2025-04-17,539.0,C,29,27.82,0.0,0.0,4.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.341900
SPY,2025-04-17,540.0,C,29,27.1,0.0,0.0,2031.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.341939
SPY,2025-04-17,541.0,C,29,27.03,0.0,0.0,42.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.341973
SPY,2025-04-17,542.0,C,29,24.99,0.0,0.0,8.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342007
