symbol,expiry,strike,right,days_to_expiry,price,bid,ask,volume,open_interest,implied_volatility,delta,gamma,theta,vega,underlying_price,timestamp
SPY,2025-04-17,420.0,C,29,141.5,143.52,144.49,2.0,683.0,0.5481002221679689,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.392587
SPY,2025-04-17,425.0,C,29,134.88,138.58,139.57,1.0,247.0,0.5361374511718751,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.392620
SPY,2025-04-17,430.0,C,29,130.74,133.68,134.63,3.0,439.0,0.524418818359375,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.392654
SPY,2025-04-17,435.0,C,29,134.25,128.65,129.67,2.0,89.0,0.50586431640625,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.392688
SPY,2025-04-17,440.0,C,29,126.34,123.7,124.71,6.0,970.0,0.5278367529296876,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.392723
SPY,2025-04-17,445.0,C,29,116.06,118.8,119.73,205.0,160.0,0.5091601818847658,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.392756
SPY,2025-04-17,450.0,C,29,111.25,113.91,114.69,3.0,348.0,0.48682153808593753,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.392790
SPY,2025-04-17,455.0,C,29,99.71,108.87,109.74,2.0,114.0,0.47022014160156256,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.392824
SPY,2025-04-17,460.0,C,29,105.23,104.04,104.89,5.0,55.0,0.4592339233398438,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.392858
SPY,2025-04-17,465.0,C,29,101.11,99.03,99.95,10.0,408.0,0.44275459594726563,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.392891
SPY,2025-04-17,470.0,C,29,91.06,94.02,94.93,1.0,146.0,0.42188078125,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.392925
SPY,2025-04-17,475.0,C,29,86.33,89.21,90.12,21.0,162.0,0.4115049084472656,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.392959
SPY,2025-04-17,480.0,C,29,84.52,84.2,85.1,14.0,2583.0,0.39063109375,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.392993
SPY,2025-04-17,485.0,C,29,68.9,79.31,80.19,14.0,1616.0,0.37476211181640623,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393026
SPY,2025-04-17,490.0,C,29,79.62,74.49,75.4,3.0,146.0,0.3635317553710938,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393060
SPY,2025-04-17,495.0,C,29,68.84,69.49,70.3,28.0,101.0,0.339301040649414,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393094
SPY,2025-04-17,500.0,C,29,67.09,64.75,65.3,24.0,546.0,0.31915964050292955,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393127
SPY,2025-04-17,505.0,C,29,58.07,59.86,60.69,29.0,651.0,0.31287308227539057,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393161
SPY,2025-04-17,510.0,C,29,59.18,55.2,55.98,25.0,6071.0,0.30133755310058596,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393195
SPY,2025-04-17,511.0,C,29,55.26,54.14,55.03,2.0,3.0,0.2986520330810546,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393228
SPY,2025-04-17,512.0,C,29,54.31,52.98,54.18,4.0,3.0,0.29895720581054686,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393262
SPY,2025-04-17,513.0,C,29,50.05,52.05,53.19,7.0,9.0,0.29492892578124996,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393296
SPY,2025-04-17,514.0,C,29,56.67,51.19,52.2,11.0,10.0,0.29090064575195307,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393329
SPY,2025-04-17,515.0,C,29,51.0,50.45,51.32,11.0,684.0,0.29004616210937495,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393363
SPY,2025-04-17,516.0,C,29,55.27,49.44,50.43,4.0,54.0,0.28882547119140617,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393397
SPY,2025-04-17,517.0,C,29,51.45,48.43,49.56,4.0,3.0,0.28803202209472645,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393431
SPY,2025-04-17,518.0,C,29,44.57,47.48,48.48,,22.0,0.28137925659179686,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393465
SPY,2025-04-17,519.0,C,29,47.82,46.68,47.67,2.0,3.0,0.28211167114257807,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393498
SPY,2025-04-17,520.0,C,29,46.36,45.74,46.52,2.0,2498.0,0.2735973519897461,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393532
SPY,2025-04-17,521.0,C,29,45.97,44.87,45.86,2.0,134.0,0.27808339111328123,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393566
SPY,2025-04-17,522.0,C,29,43.59,43.86,44.91,5.0,4.0,0.27484856018066406,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393600
SPY,2025-04-17,523.0,C,29,41.49,42.82,43.89,2.0,166.0,0.26978269287109374,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393634
SPY,2025-04-17,524.0,C,29,41.11,42.11,43.09,2.0,103.0,0.27017941741943363,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393667
SPY,2025-04-17,525.0,C,29,42.44,41.37,42.03,2.0,4212.0,0.2640454455566406,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393701
SPY,2025-04-17,526.0,C,29,39.34,40.34,41.3,2.0,87.0,0.2659680337524414,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393735
SPY,2025-04-17,527.0,C,29,43.84,39.58,40.43,2.0,32.0,0.2643506182861328,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393769
SPY,2025-04-17,528.0,C,29,36.32,38.57,39.44,2.0,139.0,0.2598340618896484,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393803
SPY,2025-04-17,529.0,C,29,37.47,37.64,38.56,,56.0,0.257819921875,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393836
SPY,2025-04-17,530.0,C,29,39.29,37.31,37.5,15.0,4934.0,0.2516249154663086,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393870
SPY,2025-04-17,531.0,C,29,38.51,36.02,36.88,6.0,37.0,0.2553175054931641,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393904
SPY,2025-04-17,532.0,C,29,37.2,34.89,35.88,4.0,38.0,0.2503737072753906,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393938
SPY,2025-04-17,533.0,C,29,32.62,34.34,35.23,1.0,106.0,0.25296767547607424,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.393972
SPY,2025-04-17,534.0,C,29,38.56,33.3,34.28,12.0,80.0,0.2490004299926758,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394006
SPY,2025-04-17,535.0,C,29,34.59,32.96,33.18,2.0,2513.0,0.24185938812255858,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394040
SPY,2025-04-17,536.0,C,29,33.89,31.61,32.5,4.0,86.0,0.24338525177001952,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394074
SPY,2025-04-17,537.0,C,29,33.07,30.79,31.62,2.0,68.0,0.24066921447753903,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394107
SPY,2025-04-17,538.0,C,29,31.35,30.07,30.91,6.0,42.0,0.24124904266357422,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394141
SPY,2025-04-17,539.0,C,29,27.82,29.26,30.06,4.0,119.0,0.23889921264648437,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394175
SPY,2025-04-17,540.0,C,29,29.97,28.84,29.05,8.0,4320.0,0.2333755862426758,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394214
SPY,2025-04-17,541.0,C,29,28.8,27.65,28.34,2.0,327.0,0.23352817260742187,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394248
SPY,2025-04-17,542.0,C,29,27.47,26.83,27.52,4.0,243.0,0.231452998046875,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394282
SPY,2025-04-17,543.0,C,29,27.46,26.33,26.65,10.0,370.0,0.2283402362060547,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394315
SPY,2025-04-17,544.0,C,29,26.72,25.26,25.98,4.0,298.0,0.228797995300293,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394349
SPY,2025-04-17,545.0,C,29,26.01,24.83,25.03,18.0,2878.0,0.22403730072021477,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394383
SPY,2025-04-17,546.0,C,29,22.58,24.07,24.34,4.0,374.0,0.22382367980957027,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394417
SPY,2025-04-17,547.0,C,29,24.87,22.95,23.57,5.0,137.0,0.22202316070556638,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394451
SPY,2025-04-17,548.0,C,29,21.34,22.52,22.77,20.0,395.0,0.21958177886962887,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394484
SPY,2025-04-17,549.0,C,29,20.55,21.81,22.1,3.0,625.0,0.2192460888671875,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394518
SPY,2025-04-17,550.0,C,29,22.2,21.05,21.11,112.0,9298.0,0.21332573791503906,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394552
SPY,2025-04-17,551.0,C,29,20.86,20.4,20.46,21.0,855.0,0.21305108245849608,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394586
SPY,2025-04-17,552.0,C,29,20.13,19.67,19.73,21.0,708.0,0.21125056335449216,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394620
SPY,2025-04-17,553.0,C,29,19.42,18.99,19.04,23.0,743.0,0.20996883789062498,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394654
SPY,2025-04-17,554.0,C,29,18.71,18.27,18.32,20.0,1050.0,0.20801573242187496,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394688
SPY,2025-04-17,555.0,C,29,17.63,17.53,17.58,265.0,10989.0,0.2056048678588867,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394721
SPY,2025-04-17,556.0,C,29,17.33,16.91,16.95,234.0,564.0,0.20478090148925776,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394756
SPY,2025-04-17,557.0,C,29,17.57,16.23,16.26,290.0,909.0,0.202858313293457,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394790
SPY,2025-04-17,558.0,C,29,15.99,15.51,15.55,276.0,1120.0,0.2004474487304687,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394823
SPY,2025-04-17,559.0,C,29,15.0,14.92,14.96,168.0,1804.0,0.1997150341796875,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394857
SPY,2025-04-17,560.0,C,29,14.18,14.27,14.31,1011.0,11511.0,0.19788399780273438,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394891
SPY,2025-04-17,561.0,C,29,14.06,13.67,13.7,766.0,2381.0,0.1965107205200195,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394925
SPY,2025-04-17,562.0,C,29,12.97,13.06,13.09,361.0,2104.0,0.19492382232666017,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394958
SPY,2025-04-17,563.0,C,29,12.44,12.46,12.5,455.0,2284.0,0.19348951049804688,0.7,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.394992
SPY,2025-04-17,564.0,C,29,11.86,11.86,11.88,734.0,1620.0,0.19135330139160156,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395026
SPY,2025-04-17,565.0,C,29,11.27,11.27,11.28,2213.0,6784.0,0.18933916137695314,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395060
SPY,2025-04-17,566.0,C,29,10.81,10.74,10.77,982.0,1878.0,0.18854571228027345,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395094
SPY,2025-04-17,567.0,C,29,10.4,10.2,10.23,314.0,2239.0,0.18705036590576174,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395129
SPY,2025-04-17,568.0,C,29,9.67,9.65,9.68,309.0,2141.0,0.18518881225585934,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395163
SPY,2025-04-17,569.0,C,29,9.02,9.16,9.19,433.0,2474.0,0.18405967315673827,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395197
SPY,2025-04-17,570.0,C,29,8.64,8.59,8.62,2798.0,13764.0,0.18143518768310546,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395231
SPY,2025-04-17,571.0,C,29,8.12,8.1,8.14,664.0,1723.0,0.1800008758544922,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395266
SPY,2025-04-17,572.0,C,29,7.66,7.63,7.66,343.0,2824.0,0.1783529431152344,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395301
SPY,2025-04-17,573.0,C,29,7.22,7.22,7.25,1216.0,1785.0,0.17759001129150392,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395344
SPY,2025-04-17,574.0,C,29,6.86,6.79,6.81,650.0,2794.0,0.17609466491699222,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395386
SPY,2025-04-17,575.0,C,29,6.35,6.36,6.38,3113.0,16253.0,0.17453828399658206,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395428
SPY,2025-04-17,576.0,C,29,6.02,5.96,5.99,595.0,4102.0,0.17337862762451173,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395462
SPY,2025-04-17,577.0,C,29,5.58,5.57,5.59,1171.0,3481.0,0.17179172943115234,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395497
SPY,2025-04-17,578.0,C,29,5.18,5.17,5.2,433.0,2804.0,0.17011327941894533,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395531
SPY,2025-04-17,579.0,C,29,4.82,4.8,4.82,982.0,2962.0,0.16834327758789067,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395565
SPY,2025-04-17,580.0,C,29,4.47,4.46,4.48,3339.0,23604.0,0.16700051757812504,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395599
SPY,2025-04-17,581.0,C,29,4.15,4.12,4.15,183.0,2991.0,0.16559672302246098,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395633
SPY,2025-04-17,582.0,C,29,3.77,3.85,3.87,442.0,3190.0,0.16483379119873048,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395668
SPY,2025-04-17,583.0,C,29,3.56,3.54,3.56,526.0,2854.0,0.1632163757324219,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395701
SPY,2025-04-17,584.0,C,29,3.27,3.24,3.26,336.0,2178.0,0.1614768911743164,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395735
SPY,2025-04-17,585.0,C,29,3.01,2.98,3.0,1570.0,15843.0,0.16028671752929688,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395769
SPY,2025-04-17,586.0,C,29,2.75,2.75,2.77,115.0,2857.0,0.15943223388671873,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395803
SPY,2025-04-17,587.0,C,29,2.52,2.52,2.55,1877.0,2999.0,0.15851671569824222,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395836
SPY,2025-04-17,588.0,C,29,2.37,2.3,2.32,526.0,3145.0,0.1570518865966797,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395870
SPY,2025-04-17,589.0,C,29,2.1,2.09,2.12,3379.0,6895.0,0.15598378204345703,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395904
SPY,2025-04-17,590.0,C,29,1.89,1.89,1.91,1458.0,39337.0,0.15433584930419925,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395938
SPY,2025-04-17,591.0,C,29,1.74,1.73,1.75,292.0,4427.0,0.15369498657226563,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.395972
SPY,2025-04-17,592.0,C,29,1.65,1.58,1.59,442.0,5990.0,0.15271843383789066,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396006
SPY,2025-04-17,593.0,C,29,1.42,1.43,1.44,171.0,2236.0,0.15174188110351564,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396040
SPY,2025-04-17,594.0,C,29,1.34,1.28,1.3,367.0,3825.0,0.15076532836914067,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396074
SPY,2025-04-17,595.0,C,29,1.3,1.15,1.16,562.0,14800.0,0.149422568359375,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396108
SPY,2025-04-17,596.0,C,29,1.03,1.03,1.05,723.0,2410.0,0.1487511883544922,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396141
SPY,2025-04-17,597.0,C,29,0.92,0.93,0.94,916.0,3111.0,0.14777463562011722,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396173
SPY,2025-04-17,598.0,C,29,0.85,0.84,0.85,74.0,2277.0,0.14722532470703126,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396206
SPY,2025-04-17,599.0,C,29,0.74,0.75,0.76,447.0,4860.0,0.14643187561035154,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396239
SPY,2025-04-17,600.0,C,29,0.67,0.67,0.68,2871.0,40661.0,0.14576049560546872,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396272
SPY,2025-04-17,601.0,C,29,0.61,0.59,0.6,423.0,3396.0,0.14466187377929687,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396305
SPY,2025-04-17,602.0,C,29,0.55,0.54,0.55,349.0,5037.0,0.14490601196289063,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396338
SPY,2025-04-17,603.0,C,29,0.48,0.47,0.48,88.0,2498.0,0.14368532104492188,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396371
SPY,2025-04-17,604.0,C,29,0.5,0.42,0.43,223.0,1909.0,0.14331911376953127,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396403
SPY,2025-04-17,605.0,C,29,0.37,0.38,0.39,319.0,18662.0,0.14331911376953127,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396436
SPY,2025-04-17,606.0,C,29,0.4,0.34,0.35,74.0,2211.0,0.1430749755859375,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396469
SPY,2025-04-17,607.0,C,29,0.36,0.3,0.31,24.0,3155.0,0.14258669921875,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396501
SPY,2025-04-17,608.0,C,29,0.32,0.27,0.28,24.0,2972.0,0.14258669921875,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396534
SPY,2025-04-17,609.0,C,29,0.25,0.24,0.25,17.0,2090.0,0.14234256103515625,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396566
SPY,2025-04-17,610.0,C,29,0.22,0.22,0.23,511.0,35354.0,0.14283083740234376,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396599
SPY,2025-04-17,611.0,C,29,0.21,0.2,0.21,75.0,3130.0,0.1430749755859375,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396633
SPY,2025-04-17,612.0,C,29,0.2,0.18,0.19,46.0,9008.0,0.14331911376953127,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396667
SPY,2025-04-17,613.0,C,29,0.14,0.16,0.17,214.0,2806.0,0.14331911376953127,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396701
SPY,2025-04-17,614.0,C,29,0.17,0.14,0.15,4.0,3029.0,0.14283083740234376,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396735
SPY,2025-04-17,615.0,C,29,0.14,0.13,0.14,36.0,13991.0,0.143563251953125,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396768
SPY,2025-04-17,616.0,C,29,0.12,0.12,0.13,15.0,2267.0,0.1445398046875,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396802
SPY,2025-04-17,617.0,C,29,0.12,0.11,0.12,41.0,1173.0,0.1450280810546875,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396836
SPY,2025-04-17,618.0,C,29,0.11,0.1,0.11,374.0,1892.0,0.145516357421875,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396870
SPY,2025-04-17,619.0,C,29,0.09,0.09,0.1,6.0,902.0,0.14576049560546872,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396903
SPY,2025-04-17,620.0,C,29,0.09,0.09,0.1,1359.0,19273.0,0.14795773925781253,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396937
SPY,2025-04-17,621.0,C,29,0.09,0.08,0.09,1395.0,1762.0,0.14795773925781253,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.396971
SPY,2025-04-17,622.0,C,29,0.08,0.07,0.08,1224.0,1585.0,0.14795773925781253,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.397004
SPY,2025-04-17,623.0,C,29,0.07,0.07,0.08,30.0,2778.0,0.14991084472656252,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.397038
SPY,2025-04-17,624.0,C,29,0.07,0.07,0.08,15.0,2004.0,0.1518639501953125,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.397072
SPY,2025-04-17,625.0,C,29,0.06,0.06,0.07,617.0,36499.0,0.15137567382812503,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.397105
SPY,2025-04-17,626.0,C,29,0.05,0.06,0.07,1416.0,2434.0,0.1538170556640625,0.3,0.0,0.0,0.0,563.08,2025-03-19T10:54:12.397139
