symbol,expiry,strike,right,days_to_expiry,price,bid,ask,volume,open_interest,implied_volatility,delta,gamma,theta,vega,underlying_price,timestamp
SPY,2025-04-17,335.0,C,29,228.42,228.09,229.9,1.0,2.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.697816
SPY,2025-04-17,340.0,C,29,267.0,242.27,245.68,8.0,3.0,1.7774669329833983,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.697850
SPY,2025-04-17,345.0,C,29,216.97,217.27,219.3,13.0,8.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.697884
SPY,2025-04-17,350.0,C,29,211.25,213.11,214.98,7.0,10.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.697918
SPY,2025-04-17,355.0,C,29,195.59,208.11,209.91,21.0,23.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.697952
SPY,2025-04-17,360.0,C,29,210.53,202.96,204.79,2.0,31.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.697986
SPY,2025-04-17,365.0,C,29,247.07,197.34,199.12,4.0,4.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698020
SPY,2025-04-17,370.0,C,29,189.2,192.29,193.95,2.0,7.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698054
SPY,2025-04-17,375.0,C,29,184.53,188.12,189.73,1.0,88.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698088
SPY,2025-04-17,380.0,C,29,179.56,182.85,184.65,1.0,37.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698122
SPY,2025-04-17,385.0,C,29,174.23,177.95,179.0,80.0,46.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698156
SPY,2025-04-17,390.0,C,29,169.57,173.17,175.05,100.0,51.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698190
SPY,2025-04-17,395.0,C,29,164.65,167.36,169.16,11.0,61.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698234
SPY,2025-04-17,400.0,C,29,161.21,162.38,164.2,94.0,198.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698268
SPY,2025-04-17,405.0,C,29,155.41,157.51,160.53,50.0,190.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698302
SPY,2025-04-17,410.0,C,29,154.49,152.46,154.26,23.0,244.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698336
SPY,2025-04-17,415.0,C,29,144.24,147.54,149.29,103.0,132.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698370
SPY,2025-04-17,420.0,C,29,141.5,143.44,145.2,2.0,683.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698404
SPY,2025-04-17,425.0,C,29,134.88,137.53,139.36,1.0,247.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698437
SPY,2025-04-17,430.0,C,29,130.74,132.62,134.39,3.0,439.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698471
SPY,2025-04-17,435.0,C,29,134.25,127.77,129.64,2.0,89.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698505
SPY,2025-04-17,440.0,C,29,126.34,123.47,124.5,6.0,970.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698539
SPY,2025-04-17,445.0,C,29,116.06,117.83,119.51,205.0,160.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698573
SPY,2025-04-17,450.0,C,29,111.25,112.75,115.89,3.0,348.0,0.34766277343749996,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698607
SPY,2025-04-17,455.0,C,29,99.71,108.68,109.65,2.0,114.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698641
SPY,2025-04-17,460.0,C,29,105.23,103.82,105.56,5.0,55.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698675
SPY,2025-04-17,465.0,C,29,101.11,98.06,99.71,10.0,408.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698709
SPY,2025-04-17,470.0,C,29,91.06,93.91,95.47,1.0,146.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698743
SPY,2025-04-17,475.0,C,29,86.33,89.02,89.94,21.0,162.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698777
SPY,2025-04-17,480.0,C,29,84.52,84.23,85.82,14.0,2583.0,0.24414818359375,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698811
SPY,2025-04-17,485.0,C,29,68.9,79.48,80.54,14.0,1616.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698845
SPY,2025-04-17,490.0,C,29,79.62,74.54,75.43,3.0,146.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698879
SPY,2025-04-17,495.0,C,29,68.84,68.66,70.3,28.0,101.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698913
SPY,2025-04-17,500.0,C,29,65.08,64.35,65.85,33.0,546.0,0.1958088232421875,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698947
SPY,2025-04-17,505.0,C,29,58.07,59.07,60.63,29.0,651.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.698981
SPY,2025-04-17,510.0,C,29,55.35,54.93,56.43,4.0,6071.0,0.22095505615234373,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699015
SPY,2025-04-17,511.0,C,29,55.26,53.4,55.43,2.0,3.0,0.2176591906738281,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699049
SPY,2025-04-17,512.0,C,29,54.31,52.84,54.01,4.0,3.0,0.18238122314453126,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699082
SPY,2025-04-17,513.0,C,29,50.05,51.18,54.39,7.0,9.0,0.25629405822753903,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699116
SPY,2025-04-17,514.0,C,29,56.67,50.14,52.3,11.0,10.0,0.19934882690429687,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699149
SPY,2025-04-17,515.0,C,29,51.0,50.05,51.18,11.0,684.0,0.18775226318359373,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699183
SPY,2025-04-17,516.0,C,29,55.27,49.05,51.0,4.0,54.0,0.22888954711914064,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699217
SPY,2025-04-17,517.0,C,29,51.45,47.28,49.5,4.0,3.0,0.20130193237304686,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699251
SPY,2025-04-17,518.0,C,29,44.57,47.4,48.48,,22.0,0.19678537597656248,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699285
SPY,2025-04-17,519.0,C,29,47.82,47.14,48.14,2.0,3.0,0.2235185070800781,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699318
SPY,2025-04-17,520.0,C,29,46.36,44.98,46.51,2.0,2498.0,0.19147537048339847,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699352
SPY,2025-04-17,521.0,C,29,45.97,43.98,45.87,2.0,134.0,0.20490297058105467,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699386
SPY,2025-04-17,522.0,C,29,43.59,42.72,44.85,5.0,4.0,0.2003864141845703,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699420
SPY,2025-04-17,523.0,C,29,41.49,41.94,43.94,2.0,166.0,0.2004474487304687,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699454
SPY,2025-04-17,524.0,C,29,41.11,41.22,44.25,2.0,103.0,0.241218525390625,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699488
SPY,2025-04-17,525.0,C,29,42.44,40.31,43.34,2.0,4212.0,0.23963162719726558,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699522
SPY,2025-04-17,526.0,C,29,39.34,39.32,41.22,2.0,87.0,0.19983710327148438,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699556
SPY,2025-04-17,527.0,C,29,43.84,39.03,40.71,2.0,32.0,0.21234918518066404,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699589
SPY,2025-04-17,528.0,C,29,36.32,38.95,39.96,2.0,139.0,0.21588918884277342,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699623
SPY,2025-04-17,529.0,C,29,37.47,36.69,38.59,,56.0,0.20050848327636717,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699657
SPY,2025-04-17,530.0,C,29,39.29,36.68,37.48,15.0,4934.0,0.19300123413085937,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699691
SPY,2025-04-17,531.0,C,29,38.51,35.75,36.8,6.0,37.0,0.19873848144531248,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699726
SPY,2025-04-17,532.0,C,29,37.2,35.37,36.42,4.0,38.0,0.21186090881347652,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699760
SPY,2025-04-17,533.0,C,29,34.79,33.98,34.96,3.0,106.0,0.1950153741455078,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699794
SPY,2025-04-17,534.0,C,29,38.56,32.29,34.26,12.0,80.0,0.19892158508300778,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699926
SPY,2025-04-17,535.0,C,29,34.59,33.29,33.6,2.0,2513.0,0.20331607238769528,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.699966
SPY,2025-04-17,536.0,C,29,31.91,31.37,32.57,6.0,86.0,0.1981281359863281,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700002
SPY,2025-04-17,537.0,C,29,31.37,30.52,32.43,4.0,68.0,0.21399711791992188,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700036
SPY,2025-04-17,538.0,C,29,31.35,29.73,30.8,6.0,42.0,0.1947102014160156,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700070
SPY,2025-04-17,539.0,C,29,27.82,29.54,30.44,4.0,119.0,0.20478090148925776,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700108
SPY,2025-04-17,540.0,C,29,29.97,28.72,28.97,8.0,4320.0,0.18949174774169925,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700143
SPY,2025-04-17,541.0,C,29,28.8,27.85,28.92,2.0,327.0,0.20551331604003903,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700177
SPY,2025-04-17,542.0,C,29,27.47,26.33,27.57,4.0,243.0,0.1931843377685547,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700211
SPY,2025-04-17,543.0,C,29,27.46,26.69,27.06,10.0,370.0,0.19849434326171872,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700245
SPY,2025-04-17,544.0,C,29,26.72,25.03,26.27,4.0,298.0,0.19770089416503905,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700279
SPY,2025-04-17,545.0,C,29,26.01,25.01,25.28,18.0,2878.0,0.19278761322021482,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700313
SPY,2025-04-17,546.0,C,29,22.58,24.36,24.73,4.0,374.0,0.19635813415527342,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700346
SPY,2025-04-17,547.0,C,29,24.87,22.53,24.1,5.0,137.0,0.1980671014404297,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700380
SPY,2025-04-17,548.0,C,29,21.34,22.67,23.06,20.0,395.0,0.19193312957763675,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700414
SPY,2025-04-17,549.0,C,29,20.55,21.98,22.38,3.0,625.0,0.1923603713989258,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700448
SPY,2025-04-17,550.0,C,29,21.05,21.24,21.33,159.0,9298.0,0.1859212268066406,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700482
SPY,2025-04-17,551.0,C,29,20.5,20.33,20.4,25.0,855.0,0.18158777404785154,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700515
SPY,2025-04-17,552.0,C,29,19.33,19.87,19.94,45.0,708.0,0.1854024331665039,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700549
SPY,2025-04-17,553.0,C,29,19.42,19.18,19.25,23.0,743.0,0.1849141567993164,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700583
SPY,2025-04-17,554.0,C,29,18.2,18.34,18.42,58.0,1050.0,0.18186242950439452,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700616
SPY,2025-04-17,555.0,C,29,17.76,17.8,17.87,269.0,10989.0,0.18335777587890623,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700650
SPY,2025-04-17,556.0,C,29,16.57,17.15,17.22,260.0,564.0,0.1829610513305664,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700684
SPY,2025-04-17,557.0,C,29,16.07,16.39,16.45,292.0,909.0,0.18039760040283204,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700718
SPY,2025-04-17,558.0,C,29,15.58,15.65,15.71,277.0,1120.0,0.17816983947753906,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700752
SPY,2025-04-17,559.0,C,29,15.3,15.09,15.13,171.0,1804.0,0.1783224258422852,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700785
SPY,2025-04-17,560.0,C,29,14.12,14.36,14.42,1126.0,11511.0,0.17618621673583984,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700819
SPY,2025-04-17,561.0,C,29,13.62,13.8,13.85,780.0,2381.0,0.176064147644043,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700853
SPY,2025-04-17,562.0,C,29,13.4,13.23,13.28,373.0,2104.0,0.17572845764160155,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700887
SPY,2025-04-17,563.0,C,29,12.4,12.64,12.69,532.0,2284.0,0.17487397399902344,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700921
SPY,2025-04-17,564.0,C,29,11.91,11.98,12.06,1059.0,1620.0,0.17319552398681642,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700955
SPY,2025-04-17,565.0,C,29,11.08,11.45,11.5,2844.0,6784.0,0.17237155761718753,0.7,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.700988
SPY,2025-04-17,566.0,C,29,10.58,10.66,10.7,1047.0,1878.0,0.1676108630371094,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701022
SPY,2025-04-17,567.0,C,29,10.38,10.28,10.34,344.0,2239.0,0.1694418994140625,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701056
SPY,2025-04-17,568.0,C,29,9.59,9.68,9.73,488.0,2141.0,0.16721413848876954,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701089
SPY,2025-04-17,569.0,C,29,8.93,9.25,9.3,716.0,2474.0,0.16751931121826175,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701123
SPY,2025-04-17,570.0,C,29,8.45,8.51,8.51,3348.0,13764.0,0.16196516754150392,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701157
SPY,2025-04-17,571.0,C,29,8.33,8.14,8.19,871.0,1723.0,0.16352154846191408,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701190
SPY,2025-04-17,572.0,C,29,7.48,7.75,7.8,464.0,2824.0,0.16376568664550784,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701225
SPY,2025-04-17,573.0,C,29,7.02,7.02,7.05,1256.0,1785.0,0.1580284393310547,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701259
SPY,2025-04-17,574.0,C,29,6.94,6.77,6.81,847.0,2794.0,0.1601646484375,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701292
SPY,2025-04-17,575.0,C,29,6.3,6.42,6.47,3352.0,16253.0,0.1604698211669922,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701326
SPY,2025-04-17,576.0,C,29,5.92,5.83,5.87,630.0,4102.0,0.1562584375,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701360
SPY,2025-04-17,577.0,C,29,5.49,5.55,5.59,1256.0,3481.0,0.1570824038696289,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701394
SPY,2025-04-17,578.0,C,29,5.0,5.23,5.28,533.0,2804.0,0.15717395568847659,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701428
SPY,2025-04-17,579.0,C,29,4.9,4.63,4.66,1005.0,2962.0,0.15161981201171876,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701462
SPY,2025-04-17,580.0,C,29,4.35,4.39,4.44,5990.0,23604.0,0.15271843383789066,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701496
SPY,2025-04-17,581.0,C,29,3.93,4.13,4.17,232.0,2991.0,0.15271843383789066,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701530
SPY,2025-04-17,582.0,C,29,3.86,3.85,3.89,489.0,3190.0,0.15229119201660157,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701564
SPY,2025-04-17,583.0,C,29,3.34,3.55,3.57,546.0,2854.0,0.15085688018798832,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701599
SPY,2025-04-17,584.0,C,29,3.28,3.29,3.32,347.0,2178.0,0.15046015563964849,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701633
SPY,2025-04-17,585.0,C,29,2.88,3.0,3.02,1674.0,15843.0,0.1487511883544922,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701667
SPY,2025-04-17,586.0,C,29,2.69,2.76,2.79,134.0,2857.0,0.14820187744140628,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701702
SPY,2025-04-17,587.0,C,29,2.42,2.5,2.52,1966.0,2999.0,0.14646239288330076,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701737
SPY,2025-04-17,588.0,C,29,2.37,2.31,2.34,579.0,3145.0,0.14643187561035154,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701771
SPY,2025-04-17,589.0,C,29,2.19,2.09,2.12,5423.0,6895.0,0.14518066741943358,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701805
SPY,2025-04-17,590.0,C,29,1.95,1.83,1.86,1556.0,39337.0,0.14252566467285155,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701839
SPY,2025-04-17,591.0,C,29,1.73,1.7,1.73,295.0,4427.0,0.14286135467529298,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701873
SPY,2025-04-17,592.0,C,29,1.6,1.54,1.57,444.0,5990.0,0.1420984228515625,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701908
SPY,2025-04-17,593.0,C,29,1.15,1.33,1.35,337.0,2236.0,0.13922979919433598,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701942
SPY,2025-04-17,594.0,C,29,1.38,1.2,1.22,370.0,3825.0,0.13861945373535156,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.701975
SPY,2025-04-17,595.0,C,29,1.09,1.14,1.16,3881.0,14800.0,0.14002324829101562,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702009
SPY,2025-04-17,596.0,C,29,1.08,0.99,1.01,783.0,2410.0,0.1381922119140625,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702043
SPY,2025-04-17,597.0,C,29,1.0,0.89,0.91,1117.0,3111.0,0.13770393554687502,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702076
SPY,2025-04-17,598.0,C,29,0.85,0.8,0.81,74.0,2277.0,0.1368494519042969,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702110
SPY,2025-04-17,599.0,C,29,0.74,0.72,0.73,635.0,4860.0,0.13660531372070314,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702144
SPY,2025-04-17,600.0,C,29,0.68,0.67,0.68,3533.0,40661.0,0.1373377282714844,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702177
SPY,2025-04-17,601.0,C,29,0.6,0.56,0.58,425.0,3396.0,0.1355066918945313,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702211
SPY,2025-04-17,602.0,C,29,0.54,0.51,0.52,381.0,5037.0,0.13514048461914066,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702245
SPY,2025-04-17,603.0,C,29,0.49,0.46,0.47,98.0,2498.0,0.13514048461914066,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702279
SPY,2025-04-17,604.0,C,29,0.43,0.41,0.42,224.0,1909.0,0.1348963464355469,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702313
SPY,2025-04-17,605.0,C,29,0.38,0.37,0.38,574.0,18662.0,0.13501841552734378,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702347
SPY,2025-04-17,606.0,C,29,0.76,0.32,0.34,77.0,2211.0,0.1348963464355469,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702381
SPY,2025-04-17,607.0,C,29,0.3,0.3,0.31,35.0,3155.0,0.13526255371093754,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702414
SPY,2025-04-17,608.0,C,29,0.32,0.26,0.28,24.0,2972.0,0.13526255371093754,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702448
SPY,2025-04-17,609.0,C,29,0.79,0.23,0.25,35.0,2090.0,0.13526255371093754,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702482
SPY,2025-04-17,610.0,C,29,0.22,0.21,0.22,729.0,35354.0,0.13477427734375003,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702517
SPY,2025-04-17,611.0,C,29,0.21,0.19,0.2,75.0,3130.0,0.13526255371093754,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702551
SPY,2025-04-17,612.0,C,29,0.2,0.18,0.2,46.0,9008.0,0.13758186645507814,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702585
SPY,2025-04-17,613.0,C,29,0.14,0.16,0.17,214.0,2806.0,0.13648324462890626,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702619
SPY,2025-04-17,614.0,C,29,0.17,0.15,0.16,4.0,3029.0,0.1374597973632813,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702652
SPY,2025-04-17,615.0,C,29,0.15,0.13,0.14,43.0,13991.0,0.13721565917968753,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702686
SPY,2025-04-17,616.0,C,29,0.12,0.12,0.13,15.0,2267.0,0.13794807373046875,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702720
SPY,2025-04-17,617.0,C,29,0.11,0.11,0.12,118.0,1173.0,0.13868048828125001,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702754
SPY,2025-04-17,618.0,C,29,0.11,0.1,0.11,374.0,1892.0,0.13916876464843753,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702787
SPY,2025-04-17,619.0,C,29,0.68,0.09,0.1,7.0,902.0,0.139657041015625,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702821
SPY,2025-04-17,620.0,C,29,0.09,0.09,0.1,1360.0,19273.0,0.141610146484375,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702854
SPY,2025-04-17,621.0,C,29,0.09,0.08,0.09,1395.0,1762.0,0.14185428466796873,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702888
SPY,2025-04-17,622.0,C,29,0.08,0.08,0.09,1243.0,1585.0,0.14405152832031248,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702922
SPY,2025-04-17,623.0,C,29,0.08,0.07,0.08,32.0,2778.0,0.14405152832031248,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702955
SPY,2025-04-17,624.0,C,29,0.07,0.06,0.07,15.0,2004.0,0.143563251953125,0.3,0.0,0.0,0.0,565.53,2025-03-19T11:38:42.702989
