symbol,expiry,strike,right,days_to_expiry,price,bid,ask,volume,open_interest,implied_volatility,delta,gamma,theta,vega,underlying_price,timestamp
SPY,2025-04-17,260.0,C,30,304.84,0.0,0.0,10.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.857706
SPY,2025-04-17,270.0,C,30,324.21,0.0,0.0,2.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.857753
SPY,2025-04-17,275.0,C,30,316.0,333.81,337.34,1.0,1.0,3.435853461151123,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.857792
SPY,2025-04-17,280.0,C,30,293.02,308.53,311.42,3.0,0.0,2.6786532057189945,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.857828
SPY,2025-04-17,285.0,C,30,321.51,290.58,291.79,1.0,1.0,2.0958299557495113,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.857864
SPY,2025-04-17,290.0,C,30,298.06,299.38,302.43,,1.0,2.6050449913024902,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.857898
SPY,2025-04-17,295.0,C,30,297.27,306.95,310.51,2.0,13.0,2.968386368103027,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.857933
SPY,2025-04-17,300.0,C,30,252.13,0.0,0.0,5.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.857968
SPY,2025-04-17,305.0,C,30,292.05,287.79,290.45,12.0,32.0,2.556033883361816,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858002
SPY,2025-04-17,320.0,C,30,279.73,290.03,293.65,5.0,3.0,2.9227932203674323,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858037
SPY,2025-04-17,325.0,C,30,252.24,0.0,0.0,1.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858071
SPY,2025-04-17,330.0,C,30,256.93,0.0,0.0,16.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858105
SPY,2025-04-17,335.0,C,30,228.42,0.0,0.0,1.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858139
SPY,2025-04-17,340.0,C,30,267.0,242.27,245.68,8.0,3.0,1.9132694766235354,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858173
SPY,2025-04-17,345.0,C,30,216.97,0.0,0.0,13.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858206
SPY,2025-04-17,350.0,C,30,211.25,0.0,0.0,7.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858238
SPY,2025-04-17,355.0,C,30,195.59,0.0,0.0,21.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858271
SPY,2025-04-17,360.0,C,30,210.53,0.0,0.0,2.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858304
SPY,2025-04-17,365.0,C,30,247.07,0.0,0.0,4.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858336
SPY,2025-04-17,370.0,C,30,189.2,0.0,0.0,2.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858369
SPY,2025-04-17,375.0,C,30,184.53,0.0,0.0,1.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858401
SPY,2025-04-17,380.0,C,30,179.56,0.0,0.0,1.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858433
SPY,2025-04-17,385.0,C,30,174.23,0.0,0.0,80.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858466
SPY,2025-04-17,390.0,C,30,169.57,0.0,0.0,100.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858498
SPY,2025-04-17,395.0,C,30,164.65,0.0,0.0,11.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858530
SPY,2025-04-17,400.0,C,30,161.21,0.0,0.0,94.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858563
SPY,2025-04-17,405.0,C,30,155.41,0.0,0.0,50.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858595
SPY,2025-04-17,410.0,C,30,149.51,0.0,0.0,145.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858628
SPY,2025-04-17,415.0,C,30,144.24,0.0,0.0,103.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858660
SPY,2025-04-17,420.0,C,30,141.5,0.0,0.0,2.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858693
SPY,2025-04-17,425.0,C,30,134.88,0.0,0.0,1.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858725
SPY,2025-04-17,430.0,C,30,130.74,0.0,0.0,3.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858757
SPY,2025-04-17,435.0,C,30,134.25,0.0,0.0,2.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858790
SPY,2025-04-17,440.0,C,30,128.9,0.0,0.0,2.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858822
SPY,2025-04-17,445.0,C,30,116.06,0.0,0.0,205.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858855
SPY,2025-04-17,450.0,C,30,111.25,0.0,0.0,3.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858887
SPY,2025-04-17,455.0,C,30,99.71,0.0,0.0,2.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858920
SPY,2025-04-17,460.0,C,30,100.9,0.0,0.0,1.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858952
SPY,2025-04-17,465.0,C,30,98.58,0.0,0.0,1.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.858984
SPY,2025-04-17,470.0,C,30,91.06,0.0,0.0,1.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.859017
SPY,2025-04-17,475.0,C,30,86.33,0.0,0.0,21.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.859049
SPY,2025-04-17,480.0,C,30,81.0,0.0,0.0,5.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.859081
SPY,2025-04-17,485.0,C,30,68.9,0.0,0.0,14.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.859114
SPY,2025-04-17,490.0,C,30,79.62,0.0,0.0,3.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.859146
SPY,2025-04-17,495.0,C,30,68.84,0.0,0.0,28.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.859178
SPY,2025-04-17,500.0,C,30,62.98,0.0,0.0,16.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.859211
SPY,2025-04-17,505.0,C,30,58.07,0.0,0.0,29.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-18T23:17:59.859243
