symbol,expiry,strike,right,days_to_expiry,price,bid,ask,volume,open_interest,implied_volatility,delta,gamma,theta,vega,underlying_price,timestamp
SPY,2025-04-17,260.0,C,29,304.84,304.89,305.99,10.0,15.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,566.98,2025-03-19T11:48:44.744762
SPY,2025-04-17,270.0,C,29,324.21,294.72,295.97,2.0,2.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,566.98,2025-03-19T11:48:44.744812
SPY,2025-04-17,275.0,C,29,316.0,333.81,337.34,1.0,1.0,3.260011615600585,0.7,0.0,0.0,0.0,566.98,2025-03-19T11:48:44.744852
SPY,2025-04-17,280.0,C,29,293.02,308.53,311.42,3.0,0.0,2.478214253692627,0.7,0.0,0.0,0.0,566.98,2025-03-19T11:48:44.744889
SPY,2025-04-17,285.0,C,29,321.51,290.58,291.79,1.0,1.0,1.8309334625244138,0.7,0.0,0.0,0.0,566.98,2025-03-19T11:48:44.744924
SPY,2025-04-17,290.0,C,29,298.06,299.38,302.43,,1.0,2.414127499847412,0.7,0.0,0.0,0.0,566.98,2025-03-19T11:48:44.744964
SPY,2025-04-17,295.0,C,29,297.27,306.95,310.51,2.0,13.0,2.800173898010254,0.7,0.0,0.0,0.0,566.98,2025-03-19T11:48:44.745003
SPY,2025-04-17,300.0,C,29,252.13,264.19,265.86,5.0,18.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,566.98,2025-03-19T11:48:44.745038
SPY,2025-04-17,305.0,C,29,292.05,287.79,290.45,12.0,32.0,2.38165687789917,0.7,0.0,0.0,0.0,566.98,2025-03-19T11:48:44.745073
SPY,2025-04-17,320.0,C,29,279.73,290.03,293.65,5.0,3.0,2.7753326515197756,0.7,0.0,0.0,0.0,566.98,2025-03-19T11:48:44.745107
SPY,2025-04-17,325.0,C,29,252.24,239.8,241.13,1.0,17.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,566.98,2025-03-19T11:48:44.745141
SPY,2025-04-17,330.0,C,29,256.93,234.34,235.97,16.0,16.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,566.98,2025-03-19T11:48:44.745176
SPY,2025-04-17,335.0,C,29,228.42,229.21,230.91,1.0,2.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,566.98,2025-03-19T11:48:44.745210
SPY,2025-04-17,340.0,C,29,267.0,242.27,245.68,8.0,3.0,1.7371228964233398,0.7,0.0,0.0,0.0,566.98,2025-03-19T11:48:44.745245
SPY,2025-04-17,345.0,C,29,216.97,219.53,221.26,13.0,8.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,566.98,2025-03-19T11:48:44.745279
SPY,2025-04-17,350.0,C,29,211.25,214.67,216.33,7.0,10.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,566.98,2025-03-19T11:48:44.745313
SPY,2025-04-17,355.0,C,29,195.59,209.2,210.85,21.0,23.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,566.98,2025-03-19T11:48:44.745347
